molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,standard_value_norm,pIC50_values
CHEMBL19645,CCOC(=O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](CC(C)C)NC(=O)Cc1cc(F)cc(F)c1,450.0,active,496.5950000000002,3.417400000000001,3.0,5.0,450.0,6.346787486224656
CHEMBL428361,CC(C)C[C@H](NC(=O)Cc1ccccc1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C(=O)O,15000.0,inactive,432.5610000000003,2.6607000000000007,4.0,4.0,15000.0,4.823908740944319
CHEMBL19664,CCOC(=O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@@H](NC(=O)Cc1ccccc1F)C(C)C,17000.0,inactive,464.57800000000015,2.888200000000001,3.0,5.0,17000.0,4.769551078621726
CHEMBL19291,CCOC(=O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](NC(=O)Cc1ccccc1)C(C)C,25000.0,inactive,446.58800000000014,2.749100000000001,3.0,5.0,25000.0,4.6020599913279625
CHEMBL19563,CC(=O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](CC(C)C)NC(=O)CCC(C)C,620.0,active,410.59900000000016,3.358600000000002,3.0,4.0,620.0,6.2076083105017466
CHEMBL19423,CCOC(=O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1ccccc1)NC(=O)Cc1ccccc1,15000.0,inactive,494.6320000000002,3.3358000000000008,3.0,5.0,15000.0,4.823908740944319
CHEMBL280920,CC(C)C[C@H](NC(=O)Cc1ccccc1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C(=O)c1ccccc1,900.0,active,492.6600000000004,4.459000000000004,3.0,4.0,900.0,6.045757490560675
CHEMBL282249,CCCC(=O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](CC(C)C)NC(=O)Cc1ccccc1,600.0,active,458.64300000000014,3.945300000000002,3.0,4.0,600.0,6.221848749616356
CHEMBL280199,CC(C)C[C@H](NC(=O)Cc1cccc(F)c1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C(=O)Cc1ccccc1,400.0,active,524.6770000000004,4.527000000000005,3.0,4.0,400.0,6.3979400086720375
CHEMBL19901,CCOC(=O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@@H](NC(=O)c1ccccc1)C(C)C,25000.0,inactive,432.5610000000001,2.8202000000000007,3.0,5.0,25000.0,4.6020599913279625
CHEMBL19616,CC(C)C[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C(=O)Cc1ccccc1,160.0,active,542.6670000000004,4.666100000000005,3.0,4.0,160.0,6.795880017344075
CHEMBL417588,CCCCN(C)C(=O)[C@H](CC1CCCCC1)NC(=O)[C@H](CC(C)C)NC(=O)Cc1cc(F)cc(F)c1,6.0,active,507.66600000000017,4.751900000000004,2.0,3.0,6.0,8.221848749616356
CHEMBL333710,CC(C)N1C(=O)c2ccccc2C(NC(=O)[C@H](C)NC(=O)Cc2ccsc2)C(=O)N1C,14.0,active,442.54100000000017,1.8903999999999992,2.0,5.0,14.0,7.853871964321762
